id_voto,id_candidato,dpi_ciudadano,mesa_id,fecha_hora,,,,,,,,,,,
17623,760,5146570000000,96,25/06/2023 15:00,,,,,,,,,,,
17624,5,5443520000000,578,25/06/2023 9:53,,,,,,,,,,,
17624,1063,5443520000000,578,25/06/2023 9:53,,,,,,,,,,,
17624,181,5443520000000,578,25/06/2023 9:53,,,,,,,,,,,
17624,668,5443520000000,578,25/06/2023 9:53,,,,,,,,,,,
17624,995,5443520000000,578,25/06/2023 9:53,,,,,,,,,,,
17625,3,6485410000000,578,25/06/2023 13:31,,,,,,,,,,,
17625,1068,6485410000000,578,25/06/2023 13:31,,,,,,,,,,,
17625,289,6485410000000,578,25/06/2023 13:31,,,,,,,,,,,
17625,570,6485410000000,578,25/06/2023 13:31,,,,,,,,,,,
17625,1018,6485410000000,578,25/06/2023 13:31,,,,,,,,,,,
17626,6,5384690000000,999,25/06/2023 12:16,,,,,,,,,,,
17626,1053,5384690000000,999,25/06/2023 12:16,,,,,,,,,,,
17626,382,5384690000000,999,25/06/2023 12:16,,,,,,,,,,,
17626,404,5384690000000,999,25/06/2023 12:16,,,,,,,,,,,
17626,1000,5384690000000,999,25/06/2023 12:16,,,,,,,,,,,
17627,3,1895640000000,563,25/06/2023 14:25,,,,,,,,,,,
17627,1063,1895640000000,563,25/06/2023 14:25,,,,,,,,,,,
17627,322,1895640000000,563,25/06/2023 14:25,,,,,,,,,,,
17627,515,1895640000000,563,25/06/2023 14:25,,,,,,,,,,,
17627,1007,1895640000000,563,25/06/2023 14:25,,,,,,,,,,,
17628,1,2520270000000,28,25/06/2023 17:04,,,,,,,,,,,
17628,1065,2520270000000,28,25/06/2023 17:04,,,,,,,,,,,
17628,195,2520270000000,28,25/06/2023 17:04,,,,,,,,,,,
17628,476,2520270000000,28,25/06/2023 17:04,,,,,,,,,,,
17628,811,2520270000000,28,25/06/2023 17:04,,,,,,,,,,,
17629,7,7307480000000,660,25/06/2023 10:33,,,,,,,,,,,
17629,1052,7307480000000,660,25/06/2023 10:33,,,,,,,,,,,
17629,91,7307480000000,660,25/06/2023 10:33,,,,,,,,,,,
17629,584,7307480000000,660,25/06/2023 10:33,,,,,,,,,,,
17629,997,7307480000000,660,25/06/2023 10:33,,,,,,,,,,,
17630,7,4978920000000,888,25/06/2023 5:20,,,,,,,,,,,
17630,1067,4978920000000,888,25/06/2023 5:20,,,,,,,,,,,
17630,54,4978920000000,888,25/06/2023 5:20,,,,,,,,,,,
17630,658,4978920000000,888,25/06/2023 5:20,,,,,,,,,,,
17630,852,4978920000000,888,25/06/2023 5:20,,,,,,,,,,,
17631,18,8604800000000,909,25/06/2023 8:05,,,,,,,,,,,
17631,1047,8604800000000,909,25/06/2023 8:05,,,,,,,,,,,
17631,69,8604800000000,909,25/06/2023 8:05,,,,,,,,,,,
17631,493,8604800000000,909,25/06/2023 8:05,,,,,,,,,,,
17631,861,8604800000000,909,25/06/2023 8:05,,,,,,,,,,,
17632,3,9733490000000,949,25/06/2023 5:18,,,,,,,,,,,
17632,1067,9733490000000,949,25/06/2023 5:18,,,,,,,,,,,
17632,291,9733490000000,949,25/06/2023 5:18,,,,,,,,,,,
17632,545,9733490000000,949,25/06/2023 5:18,,,,,,,,,,,
17632,835,9733490000000,949,25/06/2023 5:18,,,,,,,,,,,
17633,2,5074870000000,245,25/06/2023 15:55,,,,,,,,,,,
17633,1062,5074870000000,245,25/06/2023 15:55,,,,,,,,,,,
17633,268,5074870000000,245,25/06/2023 15:55,,,,,,,,,,,
17633,618,5074870000000,245,25/06/2023 15:55,,,,,,,,,,,
17633,797,5074870000000,245,25/06/2023 15:55,,,,,,,,,,,
17634,17,2246270000000,574,25/06/2023 11:10,,,,,,,,,,,
17634,1062,2246270000000,574,25/06/2023 11:10,,,,,,,,,,,
17634,351,2246270000000,574,25/06/2023 11:10,,,,,,,,,,,
17634,618,2246270000000,574,25/06/2023 11:10,,,,,,,,,,,
17634,921,2246270000000,574,25/06/2023 11:10,,,,,,,,,,,
17635,2,4369540000000,66,25/06/2023 18:58,,,,,,,,,,,
17635,1065,4369540000000,66,25/06/2023 18:58,,,,,,,,,,,
17635,91,4369540000000,66,25/06/2023 18:58,,,,,,,,,,,
17635,527,4369540000000,66,25/06/2023 18:58,,,,,,,,,,,
17635,1001,4369540000000,66,25/06/2023 18:58,,,,,,,,,,,
17636,23,4199820000000,965,25/06/2023 16:18,,,,,,,,,,,
17636,1053,4199820000000,965,25/06/2023 16:18,,,,,,,,,,,
17636,349,4199820000000,965,25/06/2023 16:18,,,,,,,,,,,
17636,396,4199820000000,965,25/06/2023 16:18,,,,,,,,,,,
17636,779,4199820000000,965,25/06/2023 16:18,,,,,,,,,,,
17637,6,9059960000000,437,25/06/2023 9:10,,,,,,,,,,,
17637,1060,9059960000000,437,25/06/2023 9:10,,,,,,,,,,,
17637,153,9059960000000,437,25/06/2023 9:10,,,,,,,,,,,
17637,586,9059960000000,437,25/06/2023 9:10,,,,,,,,,,,
17637,1021,9059960000000,437,25/06/2023 9:10,,,,,,,,,,,
17638,23,7219160000000,53,25/06/2023 5:39,,,,,,,,,,,
17638,1065,7219160000000,53,25/06/2023 5:39,,,,,,,,,,,
17638,330,7219160000000,53,25/06/2023 5:39,,,,,,,,,,,
17638,418,7219160000000,53,25/06/2023 5:39,,,,,,,,,,,
17638,1022,7219160000000,53,25/06/2023 5:39,,,,,,,,,,,
17639,9,5688330000000,495,25/06/2023 7:02,,,,,,,,,,,
17639,1056,5688330000000,495,25/06/2023 7:02,,,,,,,,,,,
17639,389,5688330000000,495,25/06/2023 7:02,,,,,,,,,,,
17639,670,5688330000000,495,25/06/2023 7:02,,,,,,,,,,,
17639,715,5688330000000,495,25/06/2023 7:02,,,,,,,,,,,
17640,22,4281230000000,529,25/06/2023 12:23,,,,,,,,,,,
17640,1060,4281230000000,529,25/06/2023 12:23,,,,,,,,,,,
17640,112,4281230000000,529,25/06/2023 12:23,,,,,,,,,,,
17640,680,4281230000000,529,25/06/2023 12:23,,,,,,,,,,,
17640,707,4281230000000,529,25/06/2023 12:23,,,,,,,,,,,
17641,22,5935950000000,422,25/06/2023 18:42,,,,,,,,,,,
17641,1057,5935950000000,422,25/06/2023 18:42,,,,,,,,,,,
17641,208,5935950000000,422,25/06/2023 18:42,,,,,,,,,,,
17641,673,5935950000000,422,25/06/2023 18:42,,,,,,,,,,,
17641,913,5935950000000,422,25/06/2023 18:42,,,,,,,,,,,
17642,13,6894370000000,746,25/06/2023 12:03,,,,,,,,,,,
17642,1067,6894370000000,746,25/06/2023 12:03,,,,,,,,,,,
17642,311,6894370000000,746,25/06/2023 12:03,,,,,,,,,,,
17642,537,6894370000000,746,25/06/2023 12:03,,,,,,,,,,,
17642,926,6894370000000,746,25/06/2023 12:03,,,,,,,,,,,
17643,10,4295190000000,869,25/06/2023 9:10,,,,,,,,,,,
17643,1058,4295190000000,869,25/06/2023 9:10,,,,,,,,,,,
17643,235,4295190000000,869,25/06/2023 9:10,,,,,,,,,,,
17643,554,4295190000000,869,25/06/2023 9:10,,,,,,,,,,,
17643,894,4295190000000,869,25/06/2023 9:10,,,,,,,,,,,
17644,20,8283510000000,147,25/06/2023 18:31,,,,,,,,,,,
17644,1054,8283510000000,147,25/06/2023 18:31,,,,,,,,,,,
17644,179,8283510000000,147,25/06/2023 18:31,,,,,,,,,,,
17644,444,8283510000000,147,25/06/2023 18:31,,,,,,,,,,,
17644,732,8283510000000,147,25/06/2023 18:31,,,,,,,,,,,
17645,12,8811540000000,937,25/06/2023 14:40,,,,,,,,,,,
17645,1064,8811540000000,937,25/06/2023 14:40,,,,,,,,,,,
17645,202,8811540000000,937,25/06/2023 14:40,,,,,,,,,,,
17645,640,8811540000000,937,25/06/2023 14:40,,,,,,,,,,,
17645,735,8811540000000,937,25/06/2023 14:40,,,,,,,,,,,
17646,2,7157900000000,957,25/06/2023 8:43,,,,,,,,,,,
17646,1056,7157900000000,957,25/06/2023 8:43,,,,,,,,,,,
17646,102,7157900000000,957,25/06/2023 8:43,,,,,,,,,,,
17646,463,7157900000000,957,25/06/2023 8:43,,,,,,,,,,,
17646,855,7157900000000,957,25/06/2023 8:43,,,,,,,,,,,
17647,14,7183530000000,844,25/06/2023 16:12,,,,,,,,,,,
17647,1059,7183530000000,844,25/06/2023 16:12,,,,,,,,,,,
17647,124,7183530000000,844,25/06/2023 16:12,,,,,,,,,,,
17647,505,7183530000000,844,25/06/2023 16:12,,,,,,,,,,,
17647,891,7183530000000,844,25/06/2023 16:12,,,,,,,,,,,
17648,19,9178370000000,379,25/06/2023 17:22,,,,,,,,,,,
17648,1056,9178370000000,379,25/06/2023 17:22,,,,,,,,,,,
17648,151,9178370000000,379,25/06/2023 17:22,,,,,,,,,,,
17648,398,9178370000000,379,25/06/2023 17:22,,,,,,,,,,,
17648,874,9178370000000,379,25/06/2023 17:22,,,,,,,,,,,
17649,16,1957200000000,919,25/06/2023 8:16,,,,,,,,,,,
17649,1067,1957200000000,919,25/06/2023 8:16,,,,,,,,,,,
17649,253,1957200000000,919,25/06/2023 8:16,,,,,,,,,,,
17649,500,1957200000000,919,25/06/2023 8:16,,,,,,,,,,,
17649,1011,1957200000000,919,25/06/2023 8:16,,,,,,,,,,,
17650,18,8820850000000,14,25/06/2023 10:03,,,,,,,,,,,
17650,1069,8820850000000,14,25/06/2023 10:03,,,,,,,,,,,
17650,193,8820850000000,14,25/06/2023 10:03,,,,,,,,,,,
17650,563,8820850000000,14,25/06/2023 10:03,,,,,,,,,,,
17650,925,8820850000000,14,25/06/2023 10:03,,,,,,,,,,,
17651,15,5842450000000,76,25/06/2023 19:18,,,,,,,,,,,
17651,1069,5842450000000,76,25/06/2023 19:18,,,,,,,,,,,
17651,388,5842450000000,76,25/06/2023 19:18,,,,,,,,,,,
17651,582,5842450000000,76,25/06/2023 19:18,,,,,,,,,,,
17651,869,5842450000000,76,25/06/2023 19:18,,,,,,,,,,,
17652,15,8723510000000,70,25/06/2023 17:36,,,,,,,,,,,
17652,1050,8723510000000,70,25/06/2023 17:36,,,,,,,,,,,
17652,281,8723510000000,70,25/06/2023 17:36,,,,,,,,,,,
17652,624,8723510000000,70,25/06/2023 17:36,,,,,,,,,,,
17652,808,8723510000000,70,25/06/2023 17:36,,,,,,,,,,,
17653,3,7673910000000,858,25/06/2023 13:18,,,,,,,,,,,
17653,1051,7673910000000,858,25/06/2023 13:18,,,,,,,,,,,
17653,192,7673910000000,858,25/06/2023 13:18,,,,,,,,,,,
17653,632,7673910000000,858,25/06/2023 13:18,,,,,,,,,,,
17653,1044,7673910000000,858,25/06/2023 13:18,,,,,,,,,,,
17654,2,9481110000000,939,25/06/2023 6:16,,,,,,,,,,,
17654,1049,9481110000000,939,25/06/2023 6:16,,,,,,,,,,,
17654,94,9481110000000,939,25/06/2023 6:16,,,,,,,,,,,
17654,569,9481110000000,939,25/06/2023 6:16,,,,,,,,,,,
17654,954,9481110000000,939,25/06/2023 6:16,,,,,,,,,,,
17655,3,1368770000000,529,25/06/2023 5:28,,,,,,,,,,,
17655,1066,1368770000000,529,25/06/2023 5:28,,,,,,,,,,,
17655,159,1368770000000,529,25/06/2023 5:28,,,,,,,,,,,
17655,584,1368770000000,529,25/06/2023 5:28,,,,,,,,,,,
17655,890,1368770000000,529,25/06/2023 5:28,,,,,,,,,,,
17656,20,9693720000000,830,25/06/2023 17:48,,,,,,,,,,,
17656,1047,9693720000000,830,25/06/2023 17:48,,,,,,,,,,,
17656,276,9693720000000,830,25/06/2023 17:48,,,,,,,,,,,
17656,691,9693720000000,830,25/06/2023 17:48,,,,,,,,,,,
17656,783,9693720000000,830,25/06/2023 17:48,,,,,,,,,,,
17657,9,4852310000000,497,25/06/2023 18:32,,,,,,,,,,,
17657,1048,4852310000000,497,25/06/2023 18:32,,,,,,,,,,,
17657,290,4852310000000,497,25/06/2023 18:32,,,,,,,,,,,
17657,641,4852310000000,497,25/06/2023 18:32,,,,,,,,,,,
17657,770,4852310000000,497,25/06/2023 18:32,,,,,,,,,,,
17658,1,2123720000000,919,25/06/2023 8:50,,,,,,,,,,,
17658,1059,2123720000000,919,25/06/2023 8:50,,,,,,,,,,,
17658,369,2123720000000,919,25/06/2023 8:50,,,,,,,,,,,
17658,659,2123720000000,919,25/06/2023 8:50,,,,,,,,,,,
17658,941,2123720000000,919,25/06/2023 8:50,,,,,,,,,,,
17659,12,6512050000000,170,25/06/2023 17:00,,,,,,,,,,,
17659,1064,6512050000000,170,25/06/2023 17:00,,,,,,,,,,,
17659,68,6512050000000,170,25/06/2023 17:00,,,,,,,,,,,
17659,600,6512050000000,170,25/06/2023 17:00,,,,,,,,,,,
17659,899,6512050000000,170,25/06/2023 17:00,,,,,,,,,,,
17660,6,7237880000000,112,25/06/2023 16:23,,,,,,,,,,,
17660,1057,7237880000000,112,25/06/2023 16:23,,,,,,,,,,,
17660,359,7237880000000,112,25/06/2023 16:23,,,,,,,,,,,
17660,627,7237880000000,112,25/06/2023 16:23,,,,,,,,,,,
17660,802,7237880000000,112,25/06/2023 16:23,,,,,,,,,,,
17661,20,6091740000000,861,25/06/2023 19:53,,,,,,,,,,,
17661,1055,6091740000000,861,25/06/2023 19:53,,,,,,,,,,,
17661,166,6091740000000,861,25/06/2023 19:53,,,,,,,,,,,
17661,501,6091740000000,861,25/06/2023 19:53,,,,,,,,,,,
17661,817,6091740000000,861,25/06/2023 19:53,,,,,,,,,,,
17662,3,8176510000000,182,25/06/2023 10:54,,,,,,,,,,,
17662,1066,8176510000000,182,25/06/2023 10:54,,,,,,,,,,,
17662,165,8176510000000,182,25/06/2023 10:54,,,,,,,,,,,
17662,601,8176510000000,182,25/06/2023 10:54,,,,,,,,,,,
17662,708,8176510000000,182,25/06/2023 10:54,,,,,,,,,,,
17663,8,1679210000000,798,25/06/2023 13:58,,,,,,,,,,,
17663,1069,1679210000000,798,25/06/2023 13:58,,,,,,,,,,,
17663,381,1679210000000,798,25/06/2023 13:58,,,,,,,,,,,
17663,686,1679210000000,798,25/06/2023 13:58,,,,,,,,,,,
17663,866,1679210000000,798,25/06/2023 13:58,,,,,,,,,,,
17664,16,6983210000000,650,25/06/2023 6:06,,,,,,,,,,,
17664,1047,6983210000000,650,25/06/2023 6:06,,,,,,,,,,,
17664,359,6983210000000,650,25/06/2023 6:06,,,,,,,,,,,
17664,631,6983210000000,650,25/06/2023 6:06,,,,,,,,,,,
17664,1018,6983210000000,650,25/06/2023 6:06,,,,,,,,,,,
17665,1,8874780000000,412,25/06/2023 14:28,,,,,,,,,,,
17665,1059,8874780000000,412,25/06/2023 14:28,,,,,,,,,,,
17665,99,8874780000000,412,25/06/2023 14:28,,,,,,,,,,,
17665,500,8874780000000,412,25/06/2023 14:28,,,,,,,,,,,
17665,716,8874780000000,412,25/06/2023 14:28,,,,,,,,,,,
17666,8,2007820000000,223,25/06/2023 9:41,,,,,,,,,,,
17666,1062,2007820000000,223,25/06/2023 9:41,,,,,,,,,,,
17666,81,2007820000000,223,25/06/2023 9:41,,,,,,,,,,,
17666,663,2007820000000,223,25/06/2023 9:41,,,,,,,,,,,
17666,770,2007820000000,223,25/06/2023 9:41,,,,,,,,,,,
17667,10,9370820000000,414,25/06/2023 7:34,,,,,,,,,,,
17667,1050,9370820000000,414,25/06/2023 7:34,,,,,,,,,,,
17667,147,9370820000000,414,25/06/2023 7:34,,,,,,,,,,,
17667,608,9370820000000,414,25/06/2023 7:34,,,,,,,,,,,
17667,927,9370820000000,414,25/06/2023 7:34,,,,,,,,,,,
17668,11,3415970000000,481,25/06/2023 13:42,,,,,,,,,,,
17668,1048,3415970000000,481,25/06/2023 13:42,,,,,,,,,,,
17668,363,3415970000000,481,25/06/2023 13:42,,,,,,,,,,,
17668,506,3415970000000,481,25/06/2023 13:42,,,,,,,,,,,
17668,1015,3415970000000,481,25/06/2023 13:42,,,,,,,,,,,
17669,9,8379500000000,332,25/06/2023 12:04,,,,,,,,,,,
17669,1055,8379500000000,332,25/06/2023 12:04,,,,,,,,,,,
17669,104,8379500000000,332,25/06/2023 12:04,,,,,,,,,,,
17669,694,8379500000000,332,25/06/2023 12:04,,,,,,,,,,,
17669,896,8379500000000,332,25/06/2023 12:04,,,,,,,,,,,
17670,2,1772990000000,285,25/06/2023 12:30,,,,,,,,,,,
17670,1064,1772990000000,285,25/06/2023 12:30,,,,,,,,,,,
17670,359,1772990000000,285,25/06/2023 12:30,,,,,,,,,,,
17670,462,1772990000000,285,25/06/2023 12:30,,,,,,,,,,,
17670,750,1772990000000,285,25/06/2023 12:30,,,,,,,,,,,
17671,12,8913580000000,290,25/06/2023 9:44,,,,,,,,,,,
17671,1050,8913580000000,290,25/06/2023 9:44,,,,,,,,,,,
17671,378,8913580000000,290,25/06/2023 9:44,,,,,,,,,,,
17671,677,8913580000000,290,25/06/2023 9:44,,,,,,,,,,,
17671,864,8913580000000,290,25/06/2023 9:44,,,,,,,,,,,
17672,12,3966880000000,431,25/06/2023 12:32,,,,,,,,,,,
17672,1047,3966880000000,431,25/06/2023 12:32,,,,,,,,,,,
17672,158,3966880000000,431,25/06/2023 12:32,,,,,,,,,,,
17672,430,3966880000000,431,25/06/2023 12:32,,,,,,,,,,,
17672,739,3966880000000,431,25/06/2023 12:32,,,,,,,,,,,
17673,5,5353630000000,159,25/06/2023 9:27,,,,,,,,,,,
17673,1053,5353630000000,159,25/06/2023 9:27,,,,,,,,,,,
17673,385,5353630000000,159,25/06/2023 9:27,,,,,,,,,,,
17673,559,5353630000000,159,25/06/2023 9:27,,,,,,,,,,,
17673,781,5353630000000,159,25/06/2023 9:27,,,,,,,,,,,
17674,17,3074620000000,735,25/06/2023 9:53,,,,,,,,,,,
17674,1059,3074620000000,735,25/06/2023 9:53,,,,,,,,,,,
17674,261,3074620000000,735,25/06/2023 9:53,,,,,,,,,,,
17674,400,3074620000000,735,25/06/2023 9:53,,,,,,,,,,,
17674,696,3074620000000,735,25/06/2023 9:53,,,,,,,,,,,
17675,17,2175790000000,54,25/06/2023 10:29,,,,,,,,,,,
17675,1063,2175790000000,54,25/06/2023 10:29,,,,,,,,,,,
17675,199,2175790000000,54,25/06/2023 10:29,,,,,,,,,,,
17675,545,2175790000000,54,25/06/2023 10:29,,,,,,,,,,,
17675,917,2175790000000,54,25/06/2023 10:29,,,,,,,,,,,
17676,20,2984450000000,635,25/06/2023 15:29,,,,,,,,,,,
17676,1051,2984450000000,635,25/06/2023 15:29,,,,,,,,,,,
17676,60,2984450000000,635,25/06/2023 15:29,,,,,,,,,,,
17676,611,2984450000000,635,25/06/2023 15:29,,,,,,,,,,,
17676,911,2984450000000,635,25/06/2023 15:29,,,,,,,,,,,
17677,8,6930350000000,533,25/06/2023 19:15,,,,,,,,,,,
17677,1063,6930350000000,533,25/06/2023 19:15,,,,,,,,,,,
17677,388,6930350000000,533,25/06/2023 19:15,,,,,,,,,,,
17677,503,6930350000000,533,25/06/2023 19:15,,,,,,,,,,,
17677,758,6930350000000,533,25/06/2023 19:15,,,,,,,,,,,
17678,5,3597420000000,446,25/06/2023 11:08,,,,,,,,,,,
17678,1069,3597420000000,446,25/06/2023 11:08,,,,,,,,,,,
17678,75,3597420000000,446,25/06/2023 11:08,,,,,,,,,,,
17678,435,3597420000000,446,25/06/2023 11:08,,,,,,,,,,,
17678,1041,3597420000000,446,25/06/2023 11:08,,,,,,,,,,,
17679,6,5985040000000,655,25/06/2023 16:37,,,,,,,,,,,
17679,1047,5985040000000,655,25/06/2023 16:37,,,,,,,,,,,
17679,140,5985040000000,655,25/06/2023 16:37,,,,,,,,,,,
17679,578,5985040000000,655,25/06/2023 16:37,,,,,,,,,,,
17679,763,5985040000000,655,25/06/2023 16:37,,,,,,,,,,,
17680,3,2705670000000,209,25/06/2023 8:07,,,,,,,,,,,
17680,1047,2705670000000,209,25/06/2023 8:07,,,,,,,,,,,
17680,146,2705670000000,209,25/06/2023 8:07,,,,,,,,,,,
17680,516,2705670000000,209,25/06/2023 8:07,,,,,,,,,,,
17680,851,2705670000000,209,25/06/2023 8:07,,,,,,,,,,,
17681,8,7902710000000,479,25/06/2023 17:27,,,,,,,,,,,
17681,1065,7902710000000,479,25/06/2023 17:27,,,,,,,,,,,
17681,294,7902710000000,479,25/06/2023 17:27,,,,,,,,,,,
17681,550,7902710000000,479,25/06/2023 17:27,,,,,,,,,,,
17681,865,7902710000000,479,25/06/2023 17:27,,,,,,,,,,,
17682,21,7658920000000,640,25/06/2023 11:38,,,,,,,,,,,
17682,1059,7658920000000,640,25/06/2023 11:38,,,,,,,,,,,
17682,87,7658920000000,640,25/06/2023 11:38,,,,,,,,,,,
17682,655,7658920000000,640,25/06/2023 11:38,,,,,,,,,,,
17682,886,7658920000000,640,25/06/2023 11:38,,,,,,,,,,,
17683,3,3857520000000,263,25/06/2023 14:15,,,,,,,,,,,
17683,1053,3857520000000,263,25/06/2023 14:15,,,,,,,,,,,
17683,59,3857520000000,263,25/06/2023 14:15,,,,,,,,,,,
17683,526,3857520000000,263,25/06/2023 14:15,,,,,,,,,,,
17683,821,3857520000000,263,25/06/2023 14:15,,,,,,,,,,,
17684,12,2120970000000,897,25/06/2023 17:07,,,,,,,,,,,
17684,1059,2120970000000,897,25/06/2023 17:07,,,,,,,,,,,
17684,147,2120970000000,897,25/06/2023 17:07,,,,,,,,,,,
17684,615,2120970000000,897,25/06/2023 17:07,,,,,,,,,,,
17684,801,2120970000000,897,25/06/2023 17:07,,,,,,,,,,,
17685,12,5211080000000,269,25/06/2023 11:13,,,,,,,,,,,
17685,1066,5211080000000,269,25/06/2023 11:13,,,,,,,,,,,
17685,372,5211080000000,269,25/06/2023 11:13,,,,,,,,,,,
17685,559,5211080000000,269,25/06/2023 11:13,,,,,,,,,,,
17685,783,5211080000000,269,25/06/2023 11:13,,,,,,,,,,,
17686,5,8475670000000,924,25/06/2023 14:03,,,,,,,,,,,
17686,1047,8475670000000,924,25/06/2023 14:03,,,,,,,,,,,
17686,80,8475670000000,924,25/06/2023 14:03,,,,,,,,,,,
17686,643,8475670000000,924,25/06/2023 14:03,,,,,,,,,,,
17686,1018,8475670000000,924,25/06/2023 14:03,,,,,,,,,,,
17687,13,6476270000000,59,25/06/2023 13:38,,,,,,,,,,,
17687,1057,6476270000000,59,25/06/2023 13:38,,,,,,,,,,,
17687,138,6476270000000,59,25/06/2023 13:38,,,,,,,,,,,
17687,604,6476270000000,59,25/06/2023 13:38,,,,,,,,,,,
17687,695,6476270000000,59,25/06/2023 13:38,,,,,,,,,,,
17688,8,3747610000000,680,25/06/2023 9:20,,,,,,,,,,,
17688,1047,3747610000000,680,25/06/2023 9:20,,,,,,,,,,,
17688,281,3747610000000,680,25/06/2023 9:20,,,,,,,,,,,
17688,426,3747610000000,680,25/06/2023 9:20,,,,,,,,,,,
17688,841,3747610000000,680,25/06/2023 9:20,,,,,,,,,,,
17689,19,1637860000000,847,25/06/2023 12:45,,,,,,,,,,,
17689,1064,1637860000000,847,25/06/2023 12:45,,,,,,,,,,,
17689,56,1637860000000,847,25/06/2023 12:45,,,,,,,,,,,
17689,495,1637860000000,847,25/06/2023 12:45,,,,,,,,,,,
17689,796,1637860000000,847,25/06/2023 12:45,,,,,,,,,,,
17690,2,3656900000000,886,25/06/2023 5:13,,,,,,,,,,,
17690,1060,3656900000000,886,25/06/2023 5:13,,,,,,,,,,,
17690,144,3656900000000,886,25/06/2023 5:13,,,,,,,,,,,
17690,595,3656900000000,886,25/06/2023 5:13,,,,,,,,,,,
17690,745,3656900000000,886,25/06/2023 5:13,,,,,,,,,,,
17691,5,9836830000000,47,25/06/2023 12:13,,,,,,,,,,,
17691,1058,9836830000000,47,25/06/2023 12:13,,,,,,,,,,,
17691,366,9836830000000,47,25/06/2023 12:13,,,,,,,,,,,
17691,489,9836830000000,47,25/06/2023 12:13,,,,,,,,,,,
17691,974,9836830000000,47,25/06/2023 12:13,,,,,,,,,,,
17692,6,7634940000000,2,25/06/2023 11:13,,,,,,,,,,,
17692,1069,7634940000000,2,25/06/2023 11:13,,,,,,,,,,,
17692,182,7634940000000,2,25/06/2023 11:13,,,,,,,,,,,
17692,677,7634940000000,2,25/06/2023 11:13,,,,,,,,,,,
17692,868,7634940000000,2,25/06/2023 11:13,,,,,,,,,,,
17693,2,1296200000000,172,25/06/2023 13:24,,,,,,,,,,,
17693,1065,1296200000000,172,25/06/2023 13:24,,,,,,,,,,,
17693,147,1296200000000,172,25/06/2023 13:24,,,,,,,,,,,
17693,406,1296200000000,172,25/06/2023 13:24,,,,,,,,,,,
17693,839,1296200000000,172,25/06/2023 13:24,,,,,,,,,,,
17694,14,7419270000000,660,25/06/2023 7:29,,,,,,,,,,,
17694,1058,7419270000000,660,25/06/2023 7:29,,,,,,,,,,,
17694,268,7419270000000,660,25/06/2023 7:29,,,,,,,,,,,
17694,636,7419270000000,660,25/06/2023 7:29,,,,,,,,,,,
17694,1034,7419270000000,660,25/06/2023 7:29,,,,,,,,,,,
17695,13,9555490000000,566,25/06/2023 17:35,,,,,,,,,,,
17695,1051,9555490000000,566,25/06/2023 17:35,,,,,,,,,,,
17695,202,9555490000000,566,25/06/2023 17:35,,,,,,,,,,,
17695,423,9555490000000,566,25/06/2023 17:35,,,,,,,,,,,
17695,713,9555490000000,566,25/06/2023 17:35,,,,,,,,,,,
17696,10,7729060000000,771,25/06/2023 8:54,,,,,,,,,,,
17696,1066,7729060000000,771,25/06/2023 8:54,,,,,,,,,,,
17696,388,7729060000000,771,25/06/2023 8:54,,,,,,,,,,,
17696,442,7729060000000,771,25/06/2023 8:54,,,,,,,,,,,
17696,814,7729060000000,771,25/06/2023 8:54,,,,,,,,,,,
17697,10,5027760000000,680,25/06/2023 16:27,,,,,,,,,,,
17697,1057,5027760000000,680,25/06/2023 16:27,,,,,,,,,,,
17697,380,5027760000000,680,25/06/2023 16:27,,,,,,,,,,,
17697,661,5027760000000,680,25/06/2023 16:27,,,,,,,,,,,
17697,801,5027760000000,680,25/06/2023 16:27,,,,,,,,,,,
17698,8,3252050000000,650,25/06/2023 7:49,,,,,,,,,,,
17698,1052,3252050000000,650,25/06/2023 7:49,,,,,,,,,,,
17698,105,3252050000000,650,25/06/2023 7:49,,,,,,,,,,,
17698,677,3252050000000,650,25/06/2023 7:49,,,,,,,,,,,
17698,784,3252050000000,650,25/06/2023 7:49,,,,,,,,,,,
17699,9,8212910000000,864,25/06/2023 15:40,,,,,,,,,,,
17699,1063,8212910000000,864,25/06/2023 15:40,,,,,,,,,,,
17699,261,8212910000000,864,25/06/2023 15:40,,,,,,,,,,,
17699,522,8212910000000,864,25/06/2023 15:40,,,,,,,,,,,
17699,740,8212910000000,864,25/06/2023 15:40,,,,,,,,,,,
17700,12,3503660000000,717,25/06/2023 5:02,,,,,,,,,,,
17700,1052,3503660000000,717,25/06/2023 5:02,,,,,,,,,,,
17700,221,3503660000000,717,25/06/2023 5:02,,,,,,,,,,,
17700,688,3503660000000,717,25/06/2023 5:02,,,,,,,,,,,
17700,893,3503660000000,717,25/06/2023 5:02,,,,,,,,,,,
17701,15,2937940000000,966,25/06/2023 16:54,,,,,,,,,,,
17701,1068,2937940000000,966,25/06/2023 16:54,,,,,,,,,,,
17701,211,2937940000000,966,25/06/2023 16:54,,,,,,,,,,,
17701,473,2937940000000,966,25/06/2023 16:54,,,,,,,,,,,
17701,843,2937940000000,966,25/06/2023 16:54,,,,,,,,,,,
17702,9,2989920000000,76,25/06/2023 12:08,,,,,,,,,,,
17702,1064,2989920000000,76,25/06/2023 12:08,,,,,,,,,,,
17702,68,2989920000000,76,25/06/2023 12:08,,,,,,,,,,,
17702,681,2989920000000,76,25/06/2023 12:08,,,,,,,,,,,
17702,832,2989920000000,76,25/06/2023 12:08,,,,,,,,,,,
